Date/Time,Year,Month,Day,Data Quality,Max Temp (C),Max Temp Flag,Min Temp (C),Min Temp Flag,Mean Temp (C),Mean Temp Flag,Heat Deg Days (C),Heat Deg Days Flag,Cool Deg Days (C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
8/20/17,2017,8,20,datqual_a,27.9,,9.7,,18.8,,0,,0.8,,0,,0,,0,,,,34,,41,
8/21/17,2017,8,21,datqual_a,27.6,,12.5,,20.1,,0,,2.1,,0,,0,,0,,,,22,,52,
8/22/17,2017,8,22,datqual_a,33.1,,11.8,,22.5,,0,,4.5,,0,,0,,0,,,,16,,35,
8/23/17,2017,8,23,datqual_a,33.3,,13.6,,23.5,,0,,5.5,,0,,0,,0,,,,18,,30,
8/24/17,2017,8,24,datqual_a,27.7,,13.3,,20.5,,0,,2.5,,0,,0,,0,,,,22,,56,
8/25/17,2017,8,25,datqual_a,22.5,,8.2,,15.4,,2.6,,0,,0,,0,,0,,,,33,,67,
8/26/17,2017,8,26,datqual_a,30,,7.2,,18.6,,0,,0.6,,0,,0,,0,,,,16,,30,
8/27/17,2017,8,27,datqual_a,30.7,,9.8,,20.3,,0,,2.3,,0,,0,,0,,,,36,,26,
8/28/17,2017,8,28,datqual_a,31.6,,10.9,,21.3,,0,,3.3,,0,,0,,0,,,,18,,28,
8/29/17,2017,8,29,datqual_a,29.4,,10.8,,20.1,,0,,2.1,,0,,0,,0,,,,21,,61,
8/30/17,2017,8,30,datqual_a,29.5,,10.8,,20.2,,0,,2.2,,0,,0,,0,,,,1,,33,
8/31/17,2017,8,31,datqual_a,30.8,,11.1,,21,,0,,3,,0,,0,,0,,,,26,,35,
9/1/17,2017,9,1,datqual_a,31.4,,10,,20.7,,0,,2.7,,0,,0,,0,,,,17,,41,
9/2/17,2017,9,2,datqual_a,32.8,,12.5,,22.7,,0,,4.7,,0,,0,,0,,,,35,,39,
9/3/17,2017,9,3,datqual_a,32.1,,13,,22.6,,0,,4.6,,0,,0,,0,,,,8,,41,
9/4/17,2017,9,4,datqual_a,30.6,,17.6,,24.1,,0,,6.1,,0,,0,,0,,,,36,,48,
9/5/17,2017,9,5,datqual_a,24.7,,13.5,,19.1,,0,,1.1,,0,,0,,0,,,,34,,20,
9/6/17,2017,9,6,datqual_a,25.8,,15.5,,20.7,,0,,2.7,,0,,0,,0,,,,4,,44,
9/7/17,2017,9,7,datqual_a,26,,12.4,,19.2,,0,,1.2,,0,,0,,0,,,,35,,20,
9/8/17,2017,9,8,datqual_a,28.6,,15.3,,22,,0,,4,,0,,0,,0,,,,2,,52,
9/9/17,2017,9,9,datqual_a,23,,17.3,,20.2,,0,,2.2,,0.8,,0,,0.8,,,,8,,52,
9/10/17,2017,9,10,datqual_a,25.6,,8.7,,17.2,,0.8,,0,,0,,0,,0,,,,33,,37,
9/11/17,2017,9,11,datqual_a,27.2,,7.3,,17.3,,0.7,,0,,0,,0,,0,,,,17,,54,
9/12/17,2017,9,12,datqual_a,24,,9,,16.5,,1.5,,0,,0,,0,,0,,,,4,,26,
9/13/17,2017,9,13,datqual_a,22.7,,10.9,,16.8,,1.2,,0,,0,,0,,0,,,,34,,57,
9/14/17,2017,9,14,datqual_a,22.4,,6.2,,14.3,,3.7,,0,,0,,0,,0,,,,34,,44,
9/15/17,2017,9,15,datqual_a,23.3,,5.5,,14.4,,3.6,,0,,0,,0,,0,,,,2,,26,
9/16/17,2017,9,16,datqual_a,,M,4.5,E,,M,,M,,M,0,,0,,0,,,,16,,50,
9/17/17,2017,9,17,datqual_a,21.5,,5.4,,13.5,,4.5,,0,,0.4,,0,,0.4,,,,19,,69,
9/18/17,2017,9,18,datqual_a,19.1,,5.7,,12.4,,5.6,,0,,0,T,0,,0,T,,,25,,54,
9/19/17,2017,9,19,datqual_a,16.2,,3.7,,10,,8,,0,,4,,0,,4,,,,18,,30,
9/20/17,2017,9,20,datqual_a,17.2,E,,M,,M,,M,,M,1,,0,,1,,,,35,,46,
9/21/17,2017,9,21,datqual_a,16.1,,5.9,,11,,7,,0,,0.6,,0,,0.6,,,,1,,39,
9/22/17,2017,9,22,datqual_a,20.1,,4.2,,12.2,,5.8,,0,,0,,0,,0,,,,35,,19,
9/23/17,2017,9,23,datqual_a,19.1,,8.1,,13.6,,4.4,,0,,0,,0,,0,,,,1,,22,
9/24/17,2017,9,24,datqual_a,19.7,,2.9,,11.3,,6.7,,0,,0,T,0,,0,T,,,1,,24,
9/25/17,2017,9,25,datqual_a,18.9,,4.3,,11.6,,6.4,,0,,0,,0,,0,,,,0,,22,
9/26/17,2017,9,26,datqual_a,22.2,,5.4,,13.8,,4.2,,0,,0,,0,,0,,,,33,,37,
9/27/17,2017,9,27,datqual_a,22,,4.8,,13.4,,4.6,,0,,0,,0,,0,,,,36,,20,
9/28/17,2017,9,28,datqual_a,26,,4.3,,15.2,,2.8,,0,,0,,0,,0,,,,1,,37,
9/29/17,2017,9,29,datqual_a,24.8,,5.6,,15.2,,2.8,,0,,2.8,,0,,2.8,,,,17,,33,
9/30/17,2017,9,30,datqual_a,20.4,,3.2,,11.8,,6.2,,0,,0,,0,,0,,,,31,,35,
10/1/17,2017,10,1,datqual_a,16.9,,7.5,,12.2,,5.8,,0,,0.6,,0,,0.6,,,,35,,54,
10/2/17,2017,10,2,datqual_a,17.4,,5.8,,11.6,,6.4,,0,,0,,0,,0,,,,3,,50,
10/3/17,2017,10,3,datqual_a,16.7,,1.6,,9.2,,8.8,,0,,0,,0,,0,,,,36,,35,
10/4/17,2017,10,4,datqual_a,16.1,,0.9,,8.5,,9.5,,0,,0,,0,,0,,,,35,,32,
10/5/17,2017,10,5,datqual_a,19.2,,-0.9,,9.2,,8.8,,0,,0,,0,,0,,,,18,,33,
10/6/17,2017,10,6,datqual_a,13.4,,3.8,,8.6,,9.4,,0,,0.4,,0,,0.4,,,,19,,48,
10/7/17,2017,10,7,datqual_a,15.6,,5.8,,10.7,,7.3,,0,,1.2,,0,,1.2,,,,2,,39,
10/8/17,2017,10,8,datqual_a,15.2,,1.5,,8.4,,9.6,,0,,0.8,,0,,0.8,,,,1,,44,
10/9/17,2017,10,9,datqual_a,15.3,,-1.4,,7,,11,,0,,0,,0,,0,,,,19,,52,
10/10/17,2017,10,10,datqual_a,15.5,,4.6,,10.1,,7.9,,0,,0,,0,,0,,,,20,,52,
10/11/17,2017,10,11,datqual_a,12.6,,-2.6,,5,,13,,0,,0,T,0,,0,T,,,17,,32,
10/12/17,2017,10,12,datqual_a,12.2,,0.1,,6.2,,11.8,,0,,0.6,,0,,0.6,,,,18,,43,
10/13/17,2017,10,13,datqual_a,12.2,,1.5,,6.9,,11.1,,0,,0.8,,0,,0.8,,,,32,,39,
10/14/17,2017,10,14,datqual_a,10.2,,-4.8,,2.7,,15.3,,0,,0,,0,,0,,,,18,,46,
10/15/17,2017,10,15,datqual_a,15.6,,6.1,,10.9,,7.1,,0,,0,,0,,0,,,,20,,54,
10/16/17,2017,10,16,datqual_a,17.5,,10,,13.8,,4.2,,0,,0.6,,0,,0.6,,,,19,,59,
10/17/17,2017,10,17,datqual_a,17.2,,2.2,,9.7,,8.3,,0,,0,T,0,,0,T,,,19,,95,
10/18/17,2017,10,18,datqual_a,13.1,,0.9,,7,,11,,0,,0.8,,0,,0.8,,,,19,,80,
10/19/17,2017,10,19,datqual_a,15.1,,6,,10.6,,7.4,,0,,2.6,,0,,2.6,,,,19,,59,
10/20/17,2017,10,20,datqual_a,15.9,,8.7,,12.3,,5.7,,0,,0.2,,0,,0.2,,,,30,,33,
10/21/17,2017,10,21,datqual_a,11.5,,0.6,,6.1,,11.9,,0,,3.4,,0,,3.4,,,,20,,63,
10/22/17,2017,10,22,datqual_a,17.2,,6.3,,11.8,,6.2,,0,,2,,0,,2,,,,19,,61,
10/23/17,2017,10,23,datqual_a,13.3,,-0.7,,6.3,,11.7,,0,,0,,0,,0,,,,23,,35,
10/24/17,2017,10,24,datqual_a,15.4,,3.2,,9.3,,8.7,,0,,0,,0,,0,,,,17,,44,
10/25/17,2017,10,25,datqual_a,12.2,,2,,7.1,,10.9,,0,,0.2,,0,,0.2,,,,17,,54,
10/26/17,2017,10,26,datqual_a,11.2,,-0.5,,5.4,,12.6,,0,,0,,0,,0,,,,35,,26,
10/27/17,2017,10,27,datqual_a,11.5,,1,,6.3,,11.7,,0,,0,,0,,0,,,,1,,33,
10/28/17,2017,10,28,datqual_a,14.7,,-2,,6.4,,11.6,,0,,0,,0,,0,,,,17,,35,
10/29/17,2017,10,29,datqual_a,10.6,,1.5,,6.1,,11.9,,0,,0,,0,,0,,,,35,,44,
10/30/17,2017,10,30,datqual_a,9.1,,-3.9,,2.6,,15.4,,0,,0,,0,,0,,,,35,,26,
10/31/17,2017,10,31,datqual_a,9.8,,-3.5,,3.2,,14.8,,0,,0,,0,,0,,,,17,,46,
11/1/17,2017,11,1,datqual_a,11.9,,1,,6.5,,11.5,,0,,5,,0,,5,,,,3,,41,
11/2/17,2017,11,2,datqual_a,5.4,,-1,,2.2,,15.8,,0,,2.2,,3,,5.2,,1,,3,,41,
11/3/17,2017,11,3,datqual_a,-0.7,,-4.4,,-2.6,,20.6,,0,,0.2,,0,,0.2,,1,,36,,43,
11/4/17,2017,11,4,datqual_a,-2.6,,-5.5,,-4.1,,22.1,,0,,0,,0.4,,0.4,,1,,33,,28,
11/5/17,2017,11,5,datqual_a,-1.3,,-4.2,,-2.8,,20.8,,0,,0.3,,0,,0.3,,1,,1,,52,
11/6/17,2017,11,6,datqual_a,-0.7,,-9.7,,-5.2,,23.2,,0,,0,,0,,0,,,,1,,30,
11/7/17,2017,11,7,datqual_a,,M,-9.7,E,,M,,M,,M,,M,,,,M,0,T,,M,,M
11/8/17,2017,11,8,datqual_a,,M,-3.7,E,,M,,M,,M,0,,1.4,,1.4,,0,T,3,,26,
11/9/17,2017,11,9,datqual_a,3,,-0.2,,1.4,,16.6,,0,,8.4,,1,,9.4,,1,,16,,41,
11/10/17,2017,11,10,datqual_a,4.7,,3,,3.9,,14.1,,0,,0,,0,,0,,,,17,,39,
11/11/17,2017,11,11,datqual_a,4.9,,2.9,,3.9,,14.1,,0,,0.2,,0,,0.2,,,,14,,39,
11/12/17,2017,11,12,datqual_a,8.5,,4.3,,6.4,,11.6,,0,,0.8,,0,,0.8,,,,17,,46,
11/13/17,2017,11,13,datqual_a,9.4,,6.2,,7.8,,10.2,,0,,4.8,,0,,4.8,,,,20,,63,
11/14/17,2017,11,14,datqual_a,9.9,,5.4,,7.7,,10.3,,0,,0.2,,0,,0.2,,,,20,,63,
11/15/17,2017,11,15,datqual_a,8.8,,4.6,,6.7,,11.3,,0,,2.4,,0,,2.4,,,,20,,63,
11/16/17,2017,11,16,datqual_a,8.3,,1.8,,5.1,,12.9,,0,,0,,0,,0,,,,18,,35,
11/17/17,2017,11,17,datqual_a,8.4,,-1,,3.7,,14.3,,0,,0,,0,,0,,,,18,,41,
11/18/17,2017,11,18,datqual_a,7.7,,3.8,,5.8,,12.2,,0,,0,,0,,0,,,,19,,56,
11/19/17,2017,11,19,datqual_a,7,,5.1,,6.1,,11.9,,0,,0,,0,,0,,,,19,,76,
11/20/17,2017,11,20,datqual_a,6.1,,1.4,,3.8,,14.2,,0,,4.4,,0,,4.4,,,,18,,48,
11/21/17,2017,11,21,datqual_a,7.5,,1.6,,4.6,,13.4,,0,,1,,0,,1,,,,19,,65,
11/22/17,2017,11,22,datqual_a,10.4,,6.1,,8.3,,9.7,,0,,2.6,,0,,2.6,,,,18,,63,
11/23/17,2017,11,23,datqual_a,11.7,,1.8,,6.8,,11.2,,0,,3.6,,0,,3.6,,,,18,,65,
11/24/17,2017,11,24,datqual_a,8.2,,3.2,,5.7,,12.3,,0,,0,T,0,,0,T,,,19,,46,
11/25/17,2017,11,25,datqual_a,8.2,,5.3,,6.8,,11.2,,0,,0.4,,0,,0.4,,,,16,,46,
11/26/17,2017,11,26,datqual_a,10.5,,2.7,,6.6,,11.4,,0,,0.6,,0,,0.6,,,,17,,56,
11/27/17,2017,11,27,datqual_a,8.6,,1.8,,5.2,,12.8,,0,,0,,0,,0,,,,19,,35,
11/28/17,2017,11,28,datqual_a,6.4,,3.3,,4.9,,13.1,,0,,1,,0,,1,,,,19,,74,
11/29/17,2017,11,29,datqual_a,4,,2,,3,,15,,0,,0,,0,,0,,,,17,,52,
11/30/17,2017,11,30,datqual_a,5.1,,2.8,,4,,14,,0,,2.2,,0,,2.2,,,,19,,52,
12/1/17,2017,12,1,datqual_a,4.1,,2.8,,3.5,,14.5,,0,,0.2,,0,,0.2,,,,19,,50,
12/2/17,2017,12,2,datqual_a,3.3,,0,,1.7,,16.3,,0,,2.8,,3,,5.8,,1,,19,,44,
12/3/17,2017,12,3,datqual_a,5,,-4.8,,0.1,,17.9,,0,,0.2,,0,,0.2,,1,,36,,32,
12/4/17,2017,12,4,datqual_a,2.8,,-7,,-2.1,,20.1,,0,,0,,0,,0,,,,6,,24,
12/5/17,2017,12,5,datqual_a,3,,-4,,-0.5,,18.5,,0,,0,,0,,0,,,,18,,22,
12/6/17,2017,12,6,datqual_a,4.3,,-2.6,,0.9,,17.1,,0,,0,,0,,0,,,,25,,30,
12/7/17,2017,12,7,datqual_a,1.3,,-1,,0.2,,17.8,,0,,0,,0,,0,,,,26,,50,
12/8/17,2017,12,8,datqual_a,1,,-0.6,,0.2,,17.8,,0,,0,,0,,0,,,,15,,39,
12/9/17,2017,12,9,datqual_a,0.4,,-1,,-0.3,,18.3,,0,,0,,0,,0,,,,19,,41,
12/10/17,2017,12,10,datqual_a,1.2,,-0.6,,0.3,,17.7,,0,,0,,0,,0,,,,18,,41,
12/11/17,2017,12,11,datqual_a,1,,-1.2,,-0.1,,18.1,,0,,0,,0,,0,,,,16,,41,
12/12/17,2017,12,12,datqual_a,0.7,,-1,,-0.2,,18.2,,0,,0,,0,,0,,,,17,,46,
12/13/17,2017,12,13,datqual_a,2.1,,-1.8,,0.2,,17.8,,0,,0.2,,0.6,,0.8,,0,T,33,,74,
12/14/17,2017,12,14,datqual_a,2.3,,0.7,,1.5,,16.5,,0,,0,,0,T,0,T,,,16,,41,
12/15/17,2017,12,15,datqual_a,2,,0.3,,1.2,,16.8,,0,,0,,1,,1,,0,T,18,,57,
12/16/17,2017,12,16,datqual_a,0.7,,-5.7,,-2.5,,20.5,,0,,0.2,,1,,0.6,,0,T,18,,56,
12/17/17,2017,12,17,datqual_a,1.5,,-0.2,,0.7,,17.3,,0,,0.1,,2.3,,1.6,,1,,18,,57,
12/18/17,2017,12,18,datqual_a,3.1,,0,,1.6,,16.4,,0,,3,,0,T,3,,0,T,17,,46,
12/19/17,2017,12,19,datqual_a,0.7,,0,,0.4,,17.6,,0,,10.8,,6,,16.2,,3,,,,<31,
12/20/17,2017,12,20,datqual_a,0.5,,-10.9,,-5.2,,23.2,,0,,0,,0.2,,0.2,,15,,35,,41,
12/21/17,2017,12,21,datqual_a,-3.1,,-11.6,,-7.4,,25.4,,0,,0,,0,T,0,T,9,,6,,33,
12/22/17,2017,12,22,datqual_a,-1.4,,-5.1,,-3.3,,21.3,,0,,0,,1.4,,1.4,,9,,33,,39,
12/23/17,2017,12,23,datqual_a,-4.3,,-13.8,,-9.1,,27.1,,0,,0,,0,,0,,,,35,,30,
12/24/17,2017,12,24,datqual_a,-8.3,,-15.2,,-11.8,,29.8,,0,,0,,0,T,0,T,10,,33,,133,
12/25/17,2017,12,25,datqual_a,-6.7,,-9.6,,-8.2,,26.2,,0,,0,,0.4,,0.2,,10,,33,,37,
12/26/17,2017,12,26,datqual_a,-8.3,,-10.9,,-9.6,,27.6,,0,,0,,0,,0,,10,,,,<31,
12/27/17,2017,12,27,datqual_a,-6.2,,-9,,-7.6,,25.6,,0,,0,,8.4,,4.8,,11,,15,,41,
12/28/17,2017,12,28,datqual_a,-3.5,,-7.1,,-5.3,,23.3,,0,,3,,2,,4.2,,19,,18,,41,
12/29/17,2017,12,29,datqual_a,-3,,-7.9,,-5.5,,23.5,,0,,0,,10.2,,11,,15,,,,<31,
12/30/17,2017,12,30,datqual_a,-3,,-11.5,,-7.3,,25.3,,0,,0,,9,,6.4,,30,,33,,41,
12/31/17,2017,12,31,datqual_a,-5.5,,-10.8,,-8.2,,26.2,,0,,0,,0,T,0,T,33,,,,<31,
