"","YearPlanted","Variety","acres","Lag.Phase.G.Vine","Pick.Weight.Grams","Year","VineyardCode","Vineyard","Plants","Row.Spacing","Av.Bunch.Weight.Grams","Clust.per.Vine","Spurs.per.Block","Berries.per.Cluster","Row","Av.Berry.Weight.Grams","Av.Berry.Weight.Grams.1","Av.Bunch.Weight.Grams.1","Lag.Estimate.t","Berry.Veraison.Estimate.Kg","Bunch.Veraison.Estimate.Kg","Bunch.Veraison.Estimate.Kg.1","X2007.Actual","Percentage","Notes","Veraison.Estimate","X2008.Actual","PhenoEvent","phenologyDate","BlockID","rootstock","clone","OriginalVineyardBlocks","OriginalBlockName","vineyard"
"1626",1996,"Chardonnay",0.42,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2012-04-30,"F1B2","SO4/102","548","QGV - Quails Gate Vineyard / F1B2,F4B1","1-2","QuailsGateEstate"
"1627",1996,"Chardonnay",0.42,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2013-04-28,"F1B2","SO4/102","548","QGV - Quails Gate Vineyard / F1B2,F3B4,F4B1,F5","1-2","QuailsGateEstate"
"1628",1996,"Chardonnay",0.42,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2015-06-04,"F1B2","SO4/102","548","QGV - Quails Gate Vineyard /   F1B1,F1B2,F2B1","1-2","QuailsGateEstate"
"1629",1996,"Chardonnay",0.42,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2013-06-16,"F1B2","SO4/102","548","QGV - Quails Gate Vineyard / F1B1,F1B2,F1B5,F1","1-2","QuailsGateEstate"
"1630",1996,"Chardonnay",0.42,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2014-04-30,"F1B2","SO4/102","548","QGV - Quails Gate Vineyard /   F1B2,F4B1","1-2","QuailsGateEstate"
"1631",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E-L 25",2015-06-05,"F1B3","SO4","7114","QGV - Quails Gate Vineyard / F1B3","1-3","QuailsGateEstate"
"1632",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2012-05-05,"F1B3","SO4","7114","QGV - Quails Gate Vineyard /   F1B3,F3B3,F3B5,F","1-3","QuailsGateEstate"
"1633",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2016-04-15,"F1B3","SO4","7114","QGV - Quails Gate Vineyard / F1B3","1-3","QuailsGateEstate"
"1634",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lag Phase",2012-08-08,"F1B3","SO4","7114","QGV - Quails Gate Vineyard / F1B3","1-3","QuailsGateEstate"
"1635",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2016-06-05,"F1B3","SO4","7114","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-3","QuailsGateEstate"
"1636",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E-L 11",2015-05-11,"F1B3","SO4","7114","QGV - Quails Gate Vineyard / F1B3,F1B4","1-3","QuailsGateEstate"
"1637",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2014-05-05,"F1B3","SO4","7114","QGV - Quails Gate Vineyard /   F1B3,F1B4","1-3","QuailsGateEstate"
"1638",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2015-06-08,"F1B3","SO4","7114","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-3","QuailsGateEstate"
"1639",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013-06-20,"F1B3","SO4","7114","QGV - Quails Gate Vineyard /   F1B3,F1B4","1-3","QuailsGateEstate"
"1640",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2015-04-21,"F1B3","SO4","7114","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-3","QuailsGateEstate"
"1641",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flowering",2012-06-30,"F1B3","SO4","7114","QGV - Quails Gate Vineyard / F1B3","1-3","QuailsGateEstate"
"1642",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budbreak
Both Chasselas Blocks F1B7, F2B3 will be most likely later this week April- 24th",NA,NA,"Budburst",2015-04-21,"F1B3","SO4","7114","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-3","QuailsGateEstate"
"1643",1982,"Optima",4.43,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2014-06-22,"F1B3","SO4","7114","QGV - Quails Gate Vineyard / F1B3,F1B4,F2B1,F5","1-3","QuailsGateEstate"
"1644",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2014-06-23,"F1B4","SO4","21B","QGV - Quails Gate Vineyard / F1B7,F1B4,F2B4,F2","1-4","QuailsGateEstate"
"1645",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2015-04-21,"F1B4","SO4","21B","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-4","QuailsGateEstate"
"1646",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013-06-20,"F1B4","SO4","21B","QGV - Quails Gate Vineyard /   F1B3,F1B4","1-4","QuailsGateEstate"
"1647",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2016-04-18,"F1B4","SO4","21B","QGV - Quails Gate Vineyard / F1B4","1-4","QuailsGateEstate"
"1648",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budbreak
Both Chasselas Blocks F1B7, F2B3 will be most likely later this week April- 24th",NA,NA,"Budburst",2015-04-21,"F1B4","SO4","21B","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-4","QuailsGateEstate"
"1649",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E-L 21",2015-06-05,"F1B4","SO4","21B","QGV - Quails Gate Vineyard / F1B4","1-4","QuailsGateEstate"
"1650",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lag Phase",2012-08-08,"F1B4","SO4","21B","QGV - Quails Gate Vineyard / F1B4","1-4","QuailsGateEstate"
"1651",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2015-06-08,"F1B4","SO4","21B","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-4","QuailsGateEstate"
"1652",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2012-05-07,"F1B4","SO4","21B","QGV - Quails Gate Vineyard / F1B4,F6B1,F6B2","1-4","QuailsGateEstate"
"1653",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flowering",2012-06-29,"F1B4","SO4","21B","QGV - Quails Gate Vineyard / F1B4","1-4","QuailsGateEstate"
"1654",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2014-06-22,"F1B4","SO4","21B","QGV - Quails Gate Vineyard / F1B3,F1B4,F2B1,F5","1-4","QuailsGateEstate"
"1655",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2014-05-05,"F1B4","SO4","21B","QGV - Quails Gate Vineyard /   F1B3,F1B4","1-4","QuailsGateEstate"
"1656",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E-L 11",2015-05-11,"F1B4","SO4","21B","QGV - Quails Gate Vineyard / F1B3,F1B4","1-4","QuailsGateEstate"
"1657",1982,"Riesling",5.07,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2016-06-05,"F1B4","SO4","21B","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-4","QuailsGateEstate"
"1658",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E-L 21",2015-06-05,"F1B5","3309/144","55","QGV - Quails Gate Vineyard / F1B5","1-5","QuailsGateEstate"
"1659",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2012-05-01,"F1B5","3309/144","55","QGV - Quails Gate Vineyard / F1B5,F1B6,F2B4,F2","1-5","QuailsGateEstate"
"1660",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flowering",2012-06-29,"F1B5","3309/144","55","QGV - Quails Gate Vineyard / F1B5","1-5","QuailsGateEstate"
"1661",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lag Phase",2012-08-08,"F1B5","3309/144","55","QGV - Quails Gate Vineyard / F1B5","1-5","QuailsGateEstate"
"1662",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2013-06-16,"F1B5","3309/144","55","QGV - Quails Gate Vineyard / F1B1,F1B2,F1B5,F1","1-5","QuailsGateEstate"
"1663",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2014-06-21,"F1B5","3309/144","55","QGV - Quails Gate Vineyard / F1B5,F1B6","1-5","QuailsGateEstate"
"1664",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E-L 11",2015-05-11,"F1B5","3309/144","55","QGV - Quails Gate Vineyard / F1B5","1-5","QuailsGateEstate"
"1665",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2015-06-08,"F1B5","3309/144","55","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-5","QuailsGateEstate"
"1666",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budbreak
Both Chasselas Blocks F1B7, F2B3 will be most likely later this week April- 24th",NA,NA,"Budburst",2015-04-24,"F1B5","3309/144","55","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-5","QuailsGateEstate"
"1667",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2014-05-02,"F1B5","3309/144","55","QGV - Quails Gate Vineyard / F1B5,F1B6","1-5","QuailsGateEstate"
"1668",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2015-04-21,"F1B5","3309/144","55","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-5","QuailsGateEstate"
"1669",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2016-04-15,"F1B5","3309/144","55","QGV - Quails Gate Vineyard / F1B5,F1B6","1-5","QuailsGateEstate"
"1670",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2013-06-17,"F1B5","3309/144","55","QGV - Quails Gate Vineyard / F1B5,F1B6","1-5","QuailsGateEstate"
"1671",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2016-06-05,"F1B5","3309/144","55","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-5","QuailsGateEstate"
"1672",1997,"Pinot Blanc",3.55,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2013-05-01,"F1B5","3309/144","55","QGV - Quails Gate Vineyard / F1B5,F1B6","1-5","QuailsGateEstate"
"1673",1997,"Sauvignon Blanc",1.49,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2014-06-21,"F1B6","3309/144","530","QGV - Quails Gate Vineyard / F1B5,F1B6","1-6","QuailsGateEstate"
"1674",1997,"Sauvignon Blanc",1.49,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2013-06-17,"F1B6","3309/144","530","QGV - Quails Gate Vineyard / F1B5,F1B6","1-6","QuailsGateEstate"
"1675",1997,"Sauvignon Blanc",1.49,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2014-05-02,"F1B6","3309/144","530","QGV - Quails Gate Vineyard / F1B5,F1B6","1-6","QuailsGateEstate"
"1676",1997,"Sauvignon Blanc",1.49,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16.3 clusters/vine 75 g/cluster",2012-08-08,"F1B6","3309/144","530","QGV - Quails Gate Vineyard / F1B6","1-6","QuailsGateEstate"
"1677",1997,"Sauvignon Blanc",1.49,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2013-05-01,"F1B6","3309/144","530","QGV - Quails Gate Vineyard / F1B5,F1B6","1-6","QuailsGateEstate"
"1678",1997,"Sauvignon Blanc",1.49,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E-L 19",2015-06-05,"F1B6","3309/144","530","QGV - Quails Gate Vineyard / F1B6","1-6","QuailsGateEstate"
"1679",1997,"Sauvignon Blanc",1.49,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flowering",2012-06-29,"F1B6","3309/144","530","QGV - Quails Gate Vineyard / F1B6","1-6","QuailsGateEstate"
"1680",1997,"Sauvignon Blanc",1.49,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E-L 11",2015-05-11,"F1B6","3309/144","530","QGV - Quails Gate Vineyard / F1B6","1-6","QuailsGateEstate"
"1681",1997,"Sauvignon Blanc",1.49,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2012-05-01,"F1B6","3309/144","530","QGV - Quails Gate Vineyard / F1B5,F1B6,F2B4,F2","1-6","QuailsGateEstate"
"1682",1997,"Sauvignon Blanc",1.49,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2016-04-15,"F1B6","3309/144","530","QGV - Quails Gate Vineyard / F1B5,F1B6","1-6","QuailsGateEstate"
"1683",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lag Phase",2012-08-08,"F1B7","Self","UCD","QGV - Quails Gate Vineyard / F1B7","1-7","QuailsGateEstate"
"1684",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2012-05-04,"F1B7","Self","UCD","QGV - Quails Gate Vineyard /   F1B7,F2B3,F4B3,F","1-7","QuailsGateEstate"
"1685",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E-L 11",2015-05-11,"F1B7","Self","UCD","QGV - Quails Gate Vineyard / F1B7","1-7","QuailsGateEstate"
"1686",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E-L 19",2015-06-05,"F1B7","Self","UCD","QGV - Quails Gate Vineyard / F1B7","1-7","QuailsGateEstate"
"1687",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budbreak
Both Chasselas Blocks F1B7, F2B3 will be most likely later this week April- 24th",NA,NA,"Budburst",2015-04-24,"F1B7","Self","UCD","QGV - Quails Gate Vineyard /   F1B3,F1B4,F1B5,F","1-7","QuailsGateEstate"
"1688",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2014-06-23,"F1B7","Self","UCD","QGV - Quails Gate Vineyard / F1B7,F1B4,F2B4,F2","1-7","QuailsGateEstate"
"1689",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013-06-21,"F1B7","Self","UCD","QGV - Quails Gate Vineyard / F1B7,F3B2","1-7","QuailsGateEstate"
"1690",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2016-04-17,"F1B7","Self","UCD","QGV - Quails Gate Vineyard / F1B7,F2B3,F2B4,F2","1-7","QuailsGateEstate"
"1691",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2015-04-25,"F1B7","Self","UCD","QGV - Quails Gate Vineyard / F1B7,F2B3","1-7","QuailsGateEstate"
"1692",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flowering",2012-07-01,"F1B7","Self","UCD","QGV - Quails Gate Vineyard / F1B7","1-7","QuailsGateEstate"
"1693",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2016-06-07,"F1B7","Self","UCD","QGV - Quails Gate Vineyard / F1B7,F2B3","1-7","QuailsGateEstate"
"1694",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2015-06-10,"F1B7","Self","UCD","QGV - Quails Gate Vineyard / F1B7,F2B3","1-7","QuailsGateEstate"
"1695",1975,"Chasselas",4.32,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winter bud damage -19C early November 10% primary bud",2015-02-05,"F1B7","Self","UCD","QGV - Quails Gate Vineyard / F1B7,F2B3","1-7","QuailsGateEstate"
"1696",2010,"Syrah",2.69,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Winter bud damage -19C early November 26% primary bud",2015-02-05,"F2B1","3309","877C","QGV - Quails Gate Vineyard /   F2B1","2-1","QuailsGateEstate"
"1697",2010,"Syrah",2.69,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2014-06-22,"F2B1","3309","877C","QGV - Quails Gate Vineyard / F1B3,F1B4,F2B1,F5","2-1","QuailsGateEstate"
"1698",2010,"Syrah",2.69,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2013-06-18,"F2B1","3309","877C","QGV - Quails Gate Vineyard /   F2B1","2-1","QuailsGateEstate"
"1699",2010,"Syrah",2.69,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2012-04-28,"F2B1","3309","877C","QGV - Quails Gate Vineyard /   F2B1","2-1","QuailsGateEstate"
"1700",2010,"Syrah",2.69,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lag Phase",2012-08-09,"F2B1","3309","877C","QGV - Quails Gate Vineyard / F2B1","2-1","QuailsGateEstate"
"1701",2010,"Syrah",2.69,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E-L 19",2015-06-05,"F2B1","3309","877C","QGV - Quails Gate Vineyard / F2B1","2-1","QuailsGateEstate"
"1702",2010,"Syrah",2.69,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Primary bud damage: 21% (mp) Secondary bud damage: 1% (mm)",2014-02-18,"F2B1","3309","877C","QGV - Quails Gate Vineyard / F2B1","2-1","QuailsGateEstate"
"1703",2010,"Syrah",2.69,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Full Bloom",2015-06-04,"F2B1","3309","877C","QGV - Quails Gate Vineyard /   F1B1,F1B2,F2B1","2-1","QuailsGateEstate"
"1704",2010,"Syrah",2.69,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flowering",2012-06-26,"F2B1","3309","877C","QGV - Quails Gate Vineyard / F2B1","2-1","QuailsGateEstate"
"1705",2010,"Syrah",2.69,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Budburst",2013-04-29,"F2B1","3309","877C","QGV - Quails Gate Vineyard /   F2B1","2-1","QuailsGateEstate"
"1706",2010,"Syrah",2.69,NA,NA,NA,"QGV","Quails Gate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E-L 12",2015-05-08,"F2B1","3309","877C","QGV - Quails Gate Vineyard / F2B1","2-1","QuailsGateEstate"
