"","company","vineyard","block","variety","year","month","day","event","notes"
"12977","Arterra","McIntyre","K","Petit Verdot",2016,"Aug","9","Veraison","Own"
"12978","Arterra","McIntyre","L","Malbec",2016,"Aug","3","Veraison","Own"
"12979","Arterra","McIntyre","M","Cabernet Franc",2016,"Aug","10","Veraison","Own"
"12980","Arterra","McIntyre","M","Cabernet Franc",2016,"Aug","10","Veraison","Own"
"12982","Arterra","McIntyre","O","Pinot Noir",2016,"Aug","1","Veraison","Own"
"12984","Arterra","McIntyre","Q","Cabernet Sauvignon",2016,"Jul","31","Veraison","Own"
"12985","Arterra","Bullpine","G","Merlot",2012,"Aug","23","Veraison","Own"
"12986","Arterra","Bullpine","K","Merlot",2012,"Aug","24","Veraison","Own"
"12987","Arterra","Nk_Mip","3","Shiraz",2016,"Aug","1","Veraison","Own"
"12988","Arterra","Nk_Mip","3","Shiraz",2016,"Aug","1","Veraison","Own"
"12989","Arterra","Bullpine","O","Merlot",2012,"Aug","27","Veraison","Own"
"12990","Arterra","Nk_Mip","B","Cabernet Sauvignon",2016,"Aug","1","Veraison","Own"
"12991","Arterra","Nk_Mip","C","Shiraz",2016,"Aug","6","Veraison","Own"
"12992","Arterra","Nk_Mip","D","Cabernet Franc",2016,"Aug","12","Veraison","Own"
"12993","Arterra","Bullpine","U","Merlot",2012,"Aug","25","Veraison","Own"
"12994","Arterra","Nk_Mip","F","Shiraz",2016,"Aug","1","Veraison","Own"
"12995","Arterra","Bullpine","Z1","Merlot",2012,"Aug","28","Veraison","Own"
"12996","Arterra","Sumac","A","Gewurztraminer",2016,"Aug","12","Veraison","Own"
"12997","Arterra","Sumac","B","Gewurztraminer",2016,"Aug","12","Veraison","Own"
"12998","Arterra","Sumac","C","Riesling",2016,"Aug","14","Veraison","Own"
"12999","Arterra","Sumac","D","Pinot Noir",2016,"Aug","21","Veraison","Own"
"13000","Arterra","Thomas","1","Viognier",2016,"Aug","10","Veraison","Own"
"13001","Arterra","Thomas","2","Viognier",2016,"Aug","10","Veraison","Own"
"13002","Arterra","Thomas","3","Chardonnay",2016,"Aug","6","Veraison","Own"
"13003","Arterra","Thomas","4","Chardonnay",2016,"Aug","6","Veraison","Own"
"13004","Arterra","Thomas","5","Pinot Gris",2016,"Aug","8","Veraison","Own"
"13005","Arterra","Thomas","6","Pinot Gris",2016,"Aug","6","Veraison","Own"
"13006","Arterra","Thomas","7","Chardonnay",2016,"Aug","5","Veraison","Own"
"13007","Arterra","Thomas","8","Chardonnay",2016,"Aug","5","Veraison","Own"
"13008","Arterra","Thomas","9","Pinot Gris",2016,"Aug","8","Veraison","Own"
"13009","Arterra","Thomas","10","Pinot Gris",2016,"Aug","7","Veraison","Own"
"13010","Arterra","Thomas","11","Chardonnay",2016,"Aug","5","Veraison","Own"
"13011","Arterra","Thomas","12","Pinot Gris",2016,"Aug","8","Veraison","Own"
"13012","Arterra","Thomas","13","Pinot Gris",2016,"Aug","8","Veraison","Own"
"13013","Arterra","Thomas","14","Chardonnay",2016,"Aug","6","Veraison","Own"
"13014","Arterra","Thomas","15","Chardonnay",2016,"Aug","5","Veraison","Own"
"13015","Arterra","Thomas","16","Chardonnay",2016,"Aug","5","Veraison","Own"
"13016","Arterra","Thomas","17","Chardonnay",2016,"Aug","5","Veraison","Own"
"13017","Arterra","Thomas","18","Chardonnay",2016,"Aug","6","Veraison","Own"
"13018","Arterra","Thomas","19","Viognier",2016,"Aug","11","Veraison","Own"
"13019","Arterra","Thomas","20","Viognier",2016,"Aug","10","Veraison","Own"
"13020","Arterra","Thomas","21","Pinot Gris",2016,"Aug","8","Veraison","Own"
"13021","Arterra","Thomas","22","Pinot Gris",2016,"Aug","7","Veraison","Own"
"13022","Arterra","Thomas","23","Pinot Gris",2016,"Aug","9","Veraison","Own"
"13023","Arterra","Thomas","24","Pinot Noir",2016,"Aug","9","Veraison","Own"
"13024","Arterra","Thomas","24","Pinot Noir",2016,"Aug","9","Veraison","Own"
"13025","Arterra","Thomas","25","Pinot Gris",2016,"Aug","9","Veraison","Own"
"13026","Arterra","Whitetail","A","Semillon",2016,"Aug","1","Veraison","Own"
"13027","Arterra","Whitetail","A","Semillon",2016,"Aug","1","Veraison","Own"
"13028","Arterra","Whitetail","A","Semillon",2016,"Aug","1","Veraison","Own"
"13030","Arterra","Whitetail","B","Riesling",2016,"Aug","7","Veraison","Own"
"13032","Arterra","Whitetail","C","Chardonnay",2016,"Aug","3","Veraison","Own"
"13033","Arterra","Whitetail","C","Chardonnay",2016,"Aug","3","Veraison","Own"
"13034","Arterra","Whitetail","C","Chardonnay",2016,"Aug","3","Veraison","Own"
"13035","Arterra","Whitetail","D","Sauvignon Blanc",2016,"Aug","1","Veraison","Own"
"13036","Arterra","Whitetail","D","Sauvignon Blanc",2016,"Aug","1","Veraison","Own"
"13037","Arterra","Whitetail","D","Sauvignon Blanc",2016,"Aug","1","Veraison","Own"
"13038","Arterra","Whitetail","D","Sauvignon Blanc",2016,"Aug","1","Veraison","Own"
"13039","Arterra","Whitetail","E","Sauvignon Blanc",2016,"Aug","3","Veraison","Own"
"13040","Arterra","Whitetail","F","Cabernet Sauvignon",2016,"Aug","4","Veraison","Own"
"13042","Arterra","Whitetail","H","Pinotage",2016,"Aug","4","Veraison","Own"
"13043","Arterra","Whitetail","I","Gewurztraminer",2016,"Aug","8","Veraison","Own"
"13044","Arterra","Whitetail","I","Gewurztraminer",2016,"Aug","8","Veraison","Own"
"13045","Arterra","Whitetail","J","Riesling",2016,"Aug","5","Veraison","Own"
"13046","Arterra","Whitetail","K","Gewurztraminer",2016,"Aug","5","Veraison","Own"
"13047","Arterra","Whitetail","L_Bottom","Riesling",2016,"Aug","4","Veraison","Own"
"13048","Arterra","Whitetail","L_Top","Riesling",2016,"Aug","5","Veraison","Own"
"13049","Arterra","Whitetail","L_Top","Riesling",2016,"Aug","5","Veraison","Own"
"13050","Arterra","Whitetail","M","Riesling",2016,"Aug","5","Veraison","Own"
"13051","Arterra","Whitetail","N","Pinot Blanc",2016,"Aug","5","Veraison","Own"
"13052","Arterra","Whitetail","N2","Vidal",2016,"Aug","7","Veraison","Own"
"13053","Arterra","Whitetail","N2","Vidal",2016,"Aug","7","Veraison","Own"
"13054","Arterra","Whitetail","O","Vidal",2016,"Aug","9","Veraison","Own"
"13055","Arterra","Whitetail","O","Vidal",2016,"Aug","9","Veraison","Own"
"13056","Arterra","Whitetail","OIB_North","Chardonnay",2016,"Aug","3","Veraison","Own"
"13057","Arterra","Whitetail","OIB_South","Chardonnay",2016,"Aug","3","Veraison","Own"
"13058","Arterra","Whitetail","P","Pinot Gris",2016,"Jul","27","Veraison","Own"
"13060","Arterra","Dark_Horse","1","Merlot",2012,"Sep","2","Veraison","Own"
"13066","Arterra","Dark_Horse","2","Merlot",2012,"Sep","2","Veraison","Own"
"13081","Arterra","Dark_Horse","3","Merlot",2012,"Sep","2","Veraison","Own"
"13085","Arterra","Dark_Horse","F","Merlot",2012,"Aug","30","Veraison","Own"
"13087","Arterra","Dark_Horse","J","Merlot",2012,"Aug","30","Veraison","Own"
"13088","Arterra","Dark_Horse","K","Merlot",2012,"Aug","30","Veraison","Own"
"13148","Arterra","Nk_Mip","1","Merlot",2012,"Aug","20","Veraison","Own"
"13149","Arterra","Nk_Mip","2","Merlot",2012,"Aug","19","Veraison","Own"
"13152","Arterra","Nk_Mip","A","Merlot",2012,"Aug","20","Veraison","Own"
"13153","Arterra","Nk_Mip","E","Merlot",2012,"Aug","24","Veraison","Own"
"13156","Arterra","Nk_Mip","G","Merlot",2012,"Aug","20","Veraison","Own"
"13185","Arterra","Whitetail","G","Merlot",2012,"Aug","27","Veraison","Own"
"13199","Arterra","Bearcub","G","Merlot",2013,"Aug","12","Veraison","Own"
"13200","Arterra","Bearcub","H","Merlot",2013,"Aug","19","Veraison","Own"
"13203","Arterra","BSV","4C","Merlot",2013,"Aug","16","Veraison","Own"
"13229","Arterra","BSV","5A","Merlot",2013,"Aug","13","Veraison","Own"
"13231","Arterra","BSV2","2","Merlot",2013,"Aug","7","Veraison","Own"
"13234","Arterra","BSV2","5","Merlot",2013,"Aug","9","Veraison","Own"
"13235","Arterra","Bullpine","A","Merlot",2013,"Aug","14","Veraison","Own"
"13237","Arterra","Bullpine","B","Merlot",2013,"Aug","11","Veraison","Own"
"13239","Arterra","Bullpine","C","Merlot",2013,"Aug","15","Veraison","Own"
"13245","Arterra","Bullpine","D","Merlot",2013,"Aug","13","Veraison","Own"
"13250","Arterra","Bullpine","F","Merlot",2013,"Aug","16","Veraison","Own"
"13258","Arterra","Bullpine","G","Merlot",2013,"Aug","13","Veraison","Own"
"13267","Arterra","Bearcub","A","Shiraz",2017,"Aug","10","Veraison","Own"
"13268","Arterra","Bearcub","A","Shiraz",2017,"Aug","13","Veraison","Own"
"13269","Arterra","Bearcub","B","Cabernet Sauvignon",2017,"Aug","12","Veraison","Own"
"13270","Arterra","Bearcub","B","Cabernet Sauvignon",2017,"Aug","12","Veraison","Own"
"13271","Arterra","Bearcub","C","Cabernet Sauvignon",2017,"Aug","14","Veraison","Own"
"13272","Arterra","Bearcub","C","Cabernet Sauvignon",2017,"Aug","14","Veraison","Own"
"13273","Arterra","Bearcub","D","Cabernet Sauvignon",2017,"Aug","14","Veraison","Own"
"13274","Arterra","Bearcub","E","Cabernet Sauvignon",2017,"Aug","14","Veraison","Own"
"13275","Arterra","Bearcub","F","Shiraz",2017,"Aug","11","Veraison","Own"
"13277","Arterra","Bullpine","K","Merlot",2013,"Aug","13","Veraison","Own"
"13278","Arterra","Bullpine","O","Merlot",2013,"Aug","11","Veraison","Own"
"13279","Arterra","Bullpine","U","Merlot",2013,"Aug","13","Veraison","Own"
"13280","Arterra","Bullpine","Z1","Merlot",2013,"Aug","14","Veraison","Own"
"13281","Arterra","Dark_Horse","1","Merlot",2013,"Aug","14","Veraison","Own"
"13282","Arterra","Dark_Horse","2","Merlot",2013,"Aug","14","Veraison","Own"
"13283","Arterra","Dark_Horse","3","Merlot",2013,"Aug","15","Veraison","Own"
"13284","Arterra","Bearcub","I","Cabernet Franc",2017,"Aug","22","Veraison","Own"
"13285","Arterra","Bearcub","I","Cabernet Franc",2017,"Aug","22","Veraison","Own"
"13286","Arterra","Bearcub","I","Cabernet Franc",2017,"Aug","22","Veraison","Own"
"13287","Arterra","Bearcub","I","Cabernet Franc",2017,"Aug","22","Veraison","Own"
"13289","Arterra","Bearcub","K","Zinfandel",2017,"Aug","13","Veraison","Own"
"13290","Arterra","Bearcub","K","Zinfandel",2017,"Aug","13","Veraison","Own"
"13291","Arterra","Bearcub","K","Zinfandel",2017,"Aug","13","Veraison","Own"
"13292","Arterra","Bearcub","K","Zinfandel",2017,"Aug","14","Veraison","Own"
"13293","Arterra","Bearcub","K","Zinfandel",2017,"Aug","14","Veraison","Own"
"13294","Arterra","Bearcub","L","Pinot Noir",2017,"Aug","11","Veraison","Own"
"13295","Arterra","Bearcub","L","Pinot Noir",2017,"Aug","11","Veraison","Own"
"13296","Arterra","Bearcub","M","Sauvignon Blanc",2017,"Aug","7","Veraison","Own"
"13297","Arterra","Bearcub","N","Sauvignon Blanc",2017,"Aug","8","Veraison","Own"
"13298","Arterra","Bearcub","O","Shiraz",2017,"Aug","10","Veraison","Own"
"13299","Arterra","Bearcub","O","Shiraz",2017,"Aug","10","Veraison","Own"
"13300","Arterra","Bearcub","O","Shiraz",2017,"Aug","10","Veraison","Own"
"13301","Arterra","Bearcub","P","Pinot Noir",2017,"Aug","10","Veraison","Own"
"13302","Arterra","Bearcub","Q","Cabernet Sauvignon",2017,"Aug","13","Veraison","Own"
"13303","Arterra","Bearcub","R","Sauvignon Blanc",2017,"Aug","7","Veraison","Own"
"13304","Arterra","Dark_Horse","F","Merlot",2013,"Aug","14","Veraison","Own"
"13305","Arterra","BSV","4D","Chardonnay",2017,"Aug","13","Veraison","Own"
"13307","Arterra","BSV","4G","Cabernet Franc",2017,"Aug","24","Veraison","Own"
"13308","Arterra","Dark_Horse","J","Merlot",2013,"Aug","15","Veraison","Own"
"13309","Arterra","BSV","5B1","Malbec",2017,"Aug","15","Veraison","Own"
"13310","Arterra","BSV","5B2","Zinfandel",2017,"Aug","18","Veraison","Own"
"13311","Arterra","BSV","5B3","Tempranillo",2017,"Aug","14","Veraison","Own"
"13312","Arterra","BSV","5C","Chardonnay",2017,"Aug","13","Veraison","Own"
"13314","Arterra","BSV2","A","Shiraz",2017,"Aug","12","Veraison","Own"
"13315","Arterra","BSV2","A2","Cabernet Franc",2017,"Aug","20","Veraison","Own"
"13316","Arterra","BSV2","A2","Cabernet Franc",2017,"Aug","20","Veraison","Own"
"13317","Arterra","BSV2","A2","Cabernet Franc",2017,"Aug","20","Veraison","Own"
"13318","Arterra","Dark_Horse","K","Merlot",2013,"Aug","14","Veraison","Own"
"13319","Arterra","BSV2","C","Shiraz",2017,"Aug","12","Veraison","Own"
"13320","Arterra","BSV2","D","Cabernet Sauvignon",2017,"Aug","11","Veraison","Own"
"13321","Arterra","BSV2","D","Cabernet Sauvignon",2017,"Aug","11","Veraison","Own"
"13322","Arterra","BSV2","D","Cabernet Sauvignon",2017,"Aug","11","Veraison","Own"
"13323","Arterra","BSV2","D","Cabernet Sauvignon",2017,"Aug","11","Veraison","Own"
"13324","Arterra","BSV2","D","Cabernet Sauvignon",2017,"Aug","11","Veraison","Own"
"13325","Arterra","Nk_Mip","1","Merlot",2013,"Aug","11","Veraison","Own"
"13326","Arterra","Nk_Mip","2","Merlot",2013,"Aug","10","Veraison","Own"
"13327","Arterra","Nk_Mip","A","Merlot",2013,"Aug","9","Veraison","Own"
"13328","Arterra","Nk_Mip","E","Merlot",2013,"Aug","9","Veraison","Own"
"13329","Arterra","Nk_Mip","G","Merlot",2013,"Aug","10","Veraison","Own"
"13330","Arterra","Whitetail","G","Merlot",2013,"Aug","13","Veraison","Own"
"13331","Arterra","Bearcub","G","Merlot",2014,"Aug","9","Veraison","Own"
"13332","Arterra","Bearcub","H","Merlot",2014,"Aug","11","Veraison","Own"
"13333","Arterra","BSV","4C","Merlot",2014,"Aug","14","Veraison","Own"
"13334","Arterra","BSV","5A","Merlot",2014,"Aug","16","Veraison","Own"
"13335","Arterra","Bullpine","E","Shiraz",2017,"Aug","17","Veraison","Own"
"13336","Arterra","BSV2","2","Merlot",2014,"Aug","11","Veraison","Own"
"13337","Arterra","BSV2","5","Merlot",2014,"Aug","11","Veraison","Own"
"13338","Arterra","Bullpine","A","Merlot",2014,"Aug","19","Veraison","Own"
"13339","Arterra","Bullpine","H","Shiraz",2017,"Aug","18","Veraison","Own"
"13340","Arterra","Bullpine","I","Viognier",2017,"Aug","16","Veraison","Own"
"13341","Arterra","Bullpine","B","Merlot",2014,"Aug","14","Veraison","Own"
"13342","Arterra","Bullpine","C","Merlot",2014,"Aug","18","Veraison","Own"
"13343","Arterra","Bullpine","D","Merlot",2014,"Aug","12","Veraison","Own"
"13344","Arterra","Bullpine","L","Shiraz",2017,"Aug","17","Veraison","Own"
"13345","Arterra","Bullpine","L","Shiraz",2017,"Aug","17","Veraison","Own"
"13347","Arterra","Bullpine","N","Pinot Noir",2017,"Aug","8","Veraison","Own"
"13348","Arterra","Bullpine","F","Merlot",2014,"Aug","18","Veraison","Own"
"13349","Arterra","Bullpine","P","Cabernet Sauvignon",2017,"Aug","11","Veraison","Own"
"13350","Arterra","Bullpine","P","Cabernet Sauvignon",2017,"Aug","11","Veraison","Own"
"13351","Arterra","Bullpine","P","Cabernet Sauvignon",2017,"Aug","11","Veraison","Own"
"13352","Arterra","Bullpine","R","Cabernet Sauvignon",2017,"Aug","19","Veraison","Own"
"13353","Arterra","Bullpine","S","Cabernet Sauvignon",2017,"Aug","18","Veraison","Own"
"13354","Arterra","Bullpine","T","Cabernet Sauvignon",2017,"Aug","11","Veraison","Own"
"13355","Arterra","Bullpine","T","Cabernet Sauvignon",2017,"Aug","11","Veraison","Own"
"13356","Arterra","Bullpine","T","Cabernet Sauvignon",2017,"Aug","11","Veraison","Own"
"13357","Arterra","Bullpine","G","Merlot",2014,"Aug","16","Veraison","Own"
"13358","Arterra","Bullpine","V","Cabernet Sauvignon",2017,"Aug","12","Veraison","Own"
"13359","Arterra","Bullpine","W","Cabernet Sauvignon",2017,"Aug","10","Veraison","Own"
"13360","Arterra","Bullpine","X","Pinot Noir",2017,"Aug","11","Veraison","Own"
"13361","Arterra","Bullpine","X","Pinot Noir",2017,"Aug","11","Veraison","Own"
"13362","Arterra","Bullpine","Y","Sauvignon Blanc",2017,"Aug","8","Veraison","Own"
"13363","Arterra","Bullpine","J","Merlot",2014,"Aug","17","Veraison","Own"
"13364","Arterra","Bullpine","Z2","Shiraz",2017,"Aug","9","Veraison","Own"
"13365","Arterra","Bullpine","K","Merlot",2014,"Aug","16","Veraison","Own"
"13366","Arterra","Bullpine","O","Merlot",2014,"Aug","15","Veraison","Own"
"13367","Arterra","Bullpine","U","Merlot",2014,"Aug","16","Veraison","Own"
"13368","Arterra","Dark_Horse","A","Tempranillo",2017,"Aug","12","Veraison","Own"
"13369","Arterra","Dark_Horse","A","Tempranillo",2017,"Aug","12","Veraison","Own"
"13370","Arterra","Dark_Horse","B","Chardonnay",2017,"Aug","12","Veraison","Own"
"13371","Arterra","Dark_Horse","C","Cabernet Sauvignon",2017,"Aug","14","Veraison","Own"
"13372","Arterra","Dark_Horse","D","Cabernet Franc",2017,"Aug","19","Veraison","Own"
"13373","Arterra","Dark_Horse","E","Chardonnay",2017,"Aug","12","Veraison","Own"
"13374","Arterra","Bullpine","Z1","Merlot",2014,"Aug","20","Veraison","Own"
"13375","Arterra","Dark_Horse","G","Pinot Noir",2017,"Aug","10","Veraison","Own"
"13376","Arterra","Dark_Horse","H","Riesling",2017,"Aug","15","Veraison","Own"
"13377","Arterra","Dark_Horse","I","Pinot Blanc",2017,"Aug","14","Veraison","Own"
"13378","Arterra","Dark_Horse","1","Merlot",2014,"Aug","14","Veraison","Own"
"13379","Arterra","Dark_Horse","2","Merlot",2014,"Aug","14","Veraison","Own"
"13380","Arterra","Dark_Horse","L","Muscatel",2017,"Aug","13","Veraison","Own"
"13381","Arterra","Dark_Horse","M","Marsanne_Rousanne",2017,"Aug","16","Veraison","Own"
"13382","Arterra","Dark_Horse","N","Chardonnay",2017,"Aug","12","Veraison","Own"
"13383","Arterra","HMV","A","Ehrenfelser",2017,"Aug","20","Veraison","Own"
"13384","Arterra","HMV","B","Pinot Blanc",2017,"Aug","20","Veraison","Own"
"13385","Arterra","HMV","D","Ehrenfelser",2017,"Aug","19","Veraison","Own"
"13386","Arterra","HMV","E","Pinot Blanc",2017,"Aug","20","Veraison","Own"
"13387","Arterra","HMV","F1","Chardonnay",2017,"Aug","19","Veraison","Own"
"13388","Arterra","HMV","F2","Chardonnay",2017,"Aug","18","Veraison","Own"
"13389","Arterra","HMV","G1","Gewurztraminer",2017,"Aug","21","Veraison","Own"
"13390","Arterra","HMV","G2","Gewurztraminer",2017,"Aug","21","Veraison","Own"
"13391","Arterra","HMV","H","Chardonnay",2017,"Aug","18","Veraison","Own"
"13392","Arterra","HMV","J","Chardonnay",2017,"Aug","18","Veraison","Own"
"13393","Arterra","HMV","J","Chardonnay",2017,"Aug","18","Veraison","Own"
"13394","Arterra","HMV","K","Gewurztraminer",2017,"Aug","19","Veraison","Own"
"13396","Arterra","HMV","N","Gamay Noir",2017,"Aug","21","Veraison","Own"
"13397","Arterra","HMV","O","Pinot Noir",2017,"Aug","20","Veraison","Own"
"13398","Arterra","HMV","O","Pinot Noir",2017,"Aug","20","Veraison","Own"
"13399","Arterra","HMV","P","Gewurztraminer",2017,"Aug","21","Veraison","Own"
"13400","Arterra","HMV","Q","Gewurztraminer",2017,"Aug","20","Veraison","Own"
"13401","Arterra","HMV","Q","Gewurztraminer",2017,"Aug","20","Veraison","Own"
"13402","Arterra","HMV","Q","Gewurztraminer",2017,"Aug","20","Veraison","Own"
"13403","Arterra","HMV","Q","Gewurztraminer",2017,"Aug","20","Veraison","Own"
"13404","Arterra","HMV","R","Pinot Blanc",2017,"Aug","23","Veraison","Own"
"13405","Arterra","HMV","R","Pinot Blanc",2017,"Aug","23","Veraison","Own"
"13406","Arterra","HMV","S","Gewurztraminer",2017,"Aug","19","Veraison","Own"
"13407","Arterra","HMV","T","Gewurztraminer",2017,"Aug","20","Veraison","Own"
"13408","Arterra","JTV","A","Riesling",2017,"Aug","16","Veraison","Own"
"13409","Arterra","McIntyre","A","Riesling",2017,"Aug","16","Veraison","Own"
"13412","Arterra","McIntyre","D","Chenin Blanc",2017,"Aug","11","Veraison","Own"
"13413","Arterra","McIntyre","D","Chenin Blanc",2017,"Aug","11","Veraison","Own"
"13414","Arterra","McIntyre","D2","Gewurztraminer",2017,"Aug","16","Veraison","Own"
"13415","Arterra","McIntyre","E","Sauvignon Blanc",2017,"Aug","10","Veraison","Own"
"13416","Arterra","McIntyre","F","Sauvignon Blanc",2017,"Aug","10","Veraison","Own"
"13417","Arterra","McIntyre","G","Gewurztraminer",2017,"Aug","14","Veraison","Own"
"13418","Arterra","McIntyre","H","Pinot Gris",2017,"Aug","16","Veraison","Own"
"13419","Arterra","McIntyre","J","Chardonnay",2017,"Aug","15","Veraison","Own"
"13420","Arterra","McIntyre","J","Chardonnay",2017,"Aug","15","Veraison","Own"
"13421","Arterra","McIntyre","J","Chardonnay",2017,"Aug","15","Veraison","Own"
"13422","Arterra","McIntyre","J","Chardonnay",2017,"Aug","15","Veraison","Own"
"13424","Arterra","McIntyre","L","Malbec",2017,"Aug","20","Veraison","Own"
"13425","Arterra","McIntyre","L","Malbec",2017,"Aug","20","Veraison","Own"
"13426","Arterra","McIntyre","M","Cabernet Franc",2017,"Aug","22","Veraison","Own"
"13427","Arterra","McIntyre","M","Cabernet Franc",2017,"Aug","22","Veraison","Own"
"13428","Arterra","McIntyre","M","Cabernet Franc",2017,"Aug","22","Veraison","Own"
"13430","Arterra","McIntyre","O","Pinot Noir",2017,"Aug","16","Veraison","Own"
"13432","Arterra","McIntyre","Q","Cabernet Sauvignon",2017,"Aug","18","Veraison","Own"
"13433","Arterra","Dark_Horse","3","Merlot",2014,"Aug","14","Veraison","Own"
