"company","vineyard","block","variety","year","month","day","event"
"Arterra","Bearcub","M","Sauvignon Blanc"," 2001","Jun","16","bloom"
"Arterra","Bearcub","N","Sauvignon Blanc"," 2001","Jun","16","bloom"
"Arterra","Bearcub","O","Shiraz"," 2001","Jun","09","bloom"
"Arterra","Bearcub","P","Pinot Noir"," 2001","Jun","12","bloom"
"Arterra","Bearcub","Q","Cabernet Sauvignon"," 2001","Jun","14","bloom"
"Arterra","Bearcub","R","Sauvignon Blanc"," 2001","Jun","16","bloom"
"Arterra","Bullpine","A","Merlot"," 2001","Jun","17","bloom"
"Arterra","Bullpine","B","Merlot"," 2001","Jun","17","bloom"
"Arterra","Bullpine","C","Merlot"," 2001","Jun","17","bloom"
"Arterra","Bullpine","D","Merlot"," 2001","Jun","17","bloom"
"Arterra","Bullpine","E","Shiraz"," 2001","Jun","15","bloom"
"Arterra","Bullpine","F","Merlot"," 2001","Jun","17","bloom"
"Arterra","Bullpine","G","Merlot"," 2001","Jun","15","bloom"
"Arterra","Bullpine","H","Shiraz"," 2001","Jun","16","bloom"
"Arterra","Bullpine","I","Viognier"," 2001","Jun","13","bloom"
"Arterra","Bullpine","J","Merlot"," 2001","Jun","16","bloom"
"Arterra","Bullpine","K","Merlot"," 2001","Jun","16","bloom"
"Arterra","Bullpine","L","Shiraz"," 2001","Jun","16","bloom"
"Arterra","Bullpine","M","Cabernet Sauvignon"," 2001","Jun","16","bloom"
"Arterra","Bullpine","N","Pinot Noir"," 2001","Jun","17","bloom"
"Arterra","Bullpine","O","Merlot"," 2001","Jun","17","bloom"
"Arterra","Bullpine","P","Cabernet Sauvignon"," 2001","Jun","20","bloom"
"Arterra","Bullpine","R","Cabernet Sauvignon"," 2001","Jun","17","bloom"
"Arterra","Bullpine","S","Cabernet Sauvignon"," 2001","Jun","21","bloom"
"Arterra","Bullpine","T","Cabernet Sauvignon"," 2001","Jun","19","bloom"
"Arterra","Bullpine","U","Merlot"," 2001","Jun","18","bloom"
"Arterra","Bullpine","V","Cabernet Sauvignon"," 2001","Jun","21","bloom"
"Arterra","Bullpine","W","Cabernet Sauvignon"," 2001","Jun","20","bloom"
"Arterra","Bullpine","X","Pinot Noir"," 2001","Jun","17","bloom"
"Arterra","Bullpine","Y","Sauvignon Blanc"," 2001","Jun","14","bloom"
"Arterra","Bullpine","Z1","Merlot"," 2001","Jun","18","bloom"
"Arterra","Bullpine","Z2","Shiraz"," 2001","Jun","15","bloom"
"Arterra","HMV","B","Fallow"," 2001","Jun","18","bloom"
"Arterra","HMV","E","Fallow"," 2001","Jun","22","bloom"
"Arterra","HMV","F2","Chardonnay"," 2001","Jun","24","bloom"
"Arterra","HMV","G2","Gewurtztraminer"," 2001","Jun","24","bloom"
"Arterra","HMV","H","Chardonnay"," 2001","Jun","22","bloom"
"Arterra","HMV","N","Gamay Noir"," 2001","Jun","20","bloom"
"Arterra","HMV","O","Pinot Noir"," 2001","Jun","23","bloom"
"Arterra","HMV","Q","Gewurtztraminer"," 2001","Jun","23","bloom"
"Arterra","HMV","R","Pinot Blanc"," 2001","Jun","25","bloom"
"Arterra","HMV","S","Gewurtztraminer"," 2001","Jun","23","bloom"
"Arterra","HMV","T","Gewurtztraminer"," 2001","Jun","23","bloom"
"Arterra","Whitetail","G","Merlot"," 2001","Jun","15","bloom"
"Arterra","Whitetail","H","Pinotage"," 2001","Jun","19","bloom"
"Arterra","Whitetail","I","Gewurtztraminer"," 2001","Jun","19","bloom"
"Arterra","Whitetail","J","Riesling"," 2001","Jun","19","bloom"
"Arterra","Whitetail","K","Gewurtztraminer"," 2001","Jun","21","bloom"
"Arterra","Whitetail","L_Bottom","Riesling"," 2001","Jun","21","bloom"
"Arterra","Whitetail","L_Top","Riesling"," 2001","Jun","23","bloom"
"Arterra","Bearcub","A","Shiraz","2018","Aug","07","veraison"
"Arterra","Bearcub","B","Cabernet Sauvignon","2018","Aug","11","veraison"
"Arterra","Bearcub","C","Cabernet Sauvignon","2018","Aug","11","veraison"
"Arterra","Bearcub","D","Cabernet Sauvignon","2018","Aug","11","veraison"
"Arterra","Bearcub","E","Cabernet Sauvignon","2018","Aug","11","veraison"
"Arterra","Bearcub","F","Shiraz","2018","Aug","08","veraison"
"Arterra","Bearcub","G","Merlot","2018","Aug","13","veraison"
"Arterra","Bearcub","H","Merlot","2018","Aug","19","veraison"
"Arterra","Bearcub","I","Cabernet Franc","2018","Aug","20","veraison"
"Arterra","Bearcub","J","Shiraz","2018","Aug","09","veraison"
"Arterra","Bearcub","K","Zinfandel","2018","Aug","13","veraison"
"Arterra","Bearcub","L","Pinot Noir","2018","Aug","05","veraison"
"Arterra","Bearcub","M","Sauvignon Blanc","2018","Aug","11","veraison"
"Arterra","Bearcub","N","Sauvignon Blanc","2018","Aug","09","veraison"
"Arterra","Bearcub","O","Shiraz","2018","Aug","15","veraison"
"Arterra","Bearcub","P","Pinot Noir","2018","Aug","05","veraison"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2018","Aug","11","veraison"
"Arterra","Bearcub","R","Sauvignon Blanc","2018","Aug","11","veraison"
"Arterra","BSV1","4C","Merlot","2018","Aug","13","veraison"
"Arterra","BSV1","4D","Chardonnay","2018","Aug","08","veraison"
"Arterra","BSV1","4F","Semillon","2018","Aug","13","veraison"
"Arterra","BSV1","5A","Merlot","2018","Aug","13","veraison"
"Arterra","BSV1","5B3","Tempranillo","2018","Aug","05","veraison"
"Arterra","BSV1","5C","Chardonnay","2018","Aug","08","veraison"
"Arterra","BSV2","A","Shiraz","2018","Aug","04","veraison"
"Arterra","BSV2","B","Merlot","2018","Aug","05","veraison"
"Arterra","BSV2","C","Shiraz","2018","Aug","04","veraison"
"Arterra","BSV2","D","Cabernet Sauvignon","2018","Aug","07","veraison"
"Arterra","BSV2","E","Merlot","2018","Aug","07","veraison"
"Arterra","Bullpine","A","Merlot","2018","Aug","17","veraison"
"Arterra","Bullpine","B","Merlot","2018","Aug","11","veraison"
"Arterra","Bullpine","C","Merlot","2018","Aug","09","veraison"
"Arterra","Bullpine","D","Merlot","2018","Aug","16","veraison"
"Arterra","Bullpine","E","Shiraz","2018","Aug","13","veraison"
"Arterra","Bullpine","F","Merlot","2018","Aug","10","veraison"
"Arterra","Bullpine","G","Merlot","2018","Aug","17","veraison"
"Arterra","Bullpine","H","Shiraz","2018","Aug","13","veraison"
"Arterra","Bullpine","J","Merlot","2018","Aug","13","veraison"
"Arterra","Bullpine","K","Merlot","2018","Aug","20","veraison"
